county_code,county_name,constituency_code,constituency_name,ward_code,ward_name,ward_registered_voters_2022,allocated_polling_centers,allocated_polling_stations,avg_voters_per_center_est,avg_voters_per_station_est
035,KISUMU,184,MTWARA,0918,GRIFTU,19290,21,40,918.57,482.25
035,KISUMU,184,MTWARA,0919,HADA,10464,12,22,872.0,475.64
035,KISUMU,184,MTWARA,0920,ELDER,8750,10,19,875.0,460.53
035,KISUMU,185,SUNA WEST,0921,ELDER,18566,20,38,928.3,488.58
035,KISUMU,185,SUNA WEST,0922,TARBAS,30570,33,63,926.36,485.24
035,KISUMU,185,SUNA WEST,0923,GRIFTU,26255,28,54,937.68,486.2
035,KISUMU,185,SUNA WEST,0924,HADA,9026,10,19,902.6,475.05
035,KISUMU,185,SUNA WEST,0925,ELDER,17099,19,36,899.95,474.97
035,KISUMU,186,SUNA EAST,0926,ELDER,17685,19,36,930.79,491.25
035,KISUMU,186,SUNA EAST,0927,TARBAS,16263,18,34,903.5,478.32
035,KISUMU,186,SUNA EAST,0928,GRIFTU,10466,12,22,872.17,475.73
035,KISUMU,186,SUNA EAST,0929,HADA,9589,11,20,871.73,479.45
035,KISUMU,186,SUNA EAST,0930,ELDER,29237,32,61,913.66,479.3
