county_code,county_name,constituency_code,constituency_name,ward_code,ward_name,ward_registered_voters_2022,allocated_polling_centers,allocated_polling_stations,avg_voters_per_center_est,avg_voters_per_station_est
044,BARINGO,231,TIATI,1153,GRIFTU,22692,25,47,907.68,482.81
044,BARINGO,231,TIATI,1154,HADA,25602,28,53,914.36,483.06
044,BARINGO,231,TIATI,1155,ELDER,20470,22,42,930.45,487.38
044,BARINGO,232,BAHATI,1156,ELDER,6423,8,14,802.88,458.79
044,BARINGO,232,BAHATI,1157,TARBAS,19474,21,40,927.33,486.85
044,BARINGO,232,BAHATI,1158,GRIFTU,15105,17,32,888.53,472.03
044,BARINGO,232,BAHATI,1159,HADA,25510,28,53,911.07,481.32
044,BARINGO,232,BAHATI,1160,ELDER,24849,27,51,920.33,487.24
044,BARINGO,233,ELDMAS RIFT,1161,ELDER,23296,25,48,931.84,485.33
044,BARINGO,233,ELDMAS RIFT,1162,TARBAS,24154,26,50,929.0,483.08
044,BARINGO,233,ELDMAS RIFT,1163,GRIFTU,28846,31,59,930.52,488.92
044,BARINGO,233,ELDMAS RIFT,1164,HADA,23108,25,48,924.32,481.42
044,BARINGO,233,ELDMAS RIFT,1165,ELDER,13937,16,30,871.06,464.57
044,BARINGO,234,BARINGO NORTH,1166,ELDER,15437,17,32,908.06,482.41
044,BARINGO,234,BARINGO NORTH,1167,TARBAS,18188,20,38,909.4,478.63
044,BARINGO,234,BARINGO NORTH,1168,GRIFTU,13273,15,28,884.87,474.04
044,BARINGO,234,BARINGO NORTH,1169,HADA,33929,36,69,942.47,491.72
044,BARINGO,234,BARINGO NORTH,1170,ELDER,22341,24,46,930.88,485.67
045,SAMBURU,235,SAMBURU NORTH,1171,ELDER,22926,25,47,917.04,487.79
045,SAMBURU,235,SAMBURU NORTH,1172,TARBAS,23379,25,48,935.16,487.06
045,SAMBURU,235,SAMBURU NORTH,1173,GRIFTU,18556,20,38,927.8,488.32
045,SAMBURU,235,SAMBURU NORTH,1174,HADA,31772,34,65,934.47,488.8
045,SAMBURU,235,SAMBURU NORTH,1175,ELDER,20551,22,42,934.14,489.31
045,SAMBURU,236,SAMBURU EAST,1176,ELDER,24331,26,50,935.81,486.62
045,SAMBURU,236,SAMBURU EAST,1177,TARBAS,13463,15,28,897.53,480.82
045,SAMBURU,236,SAMBURU EAST,1178,GRIFTU,23916,26,49,919.85,488.08
045,SAMBURU,236,SAMBURU EAST,1179,HADA,18833,21,39,896.81,482.9
045,SAMBURU,236,SAMBURU EAST,1180,ELDER,14688,16,30,918.0,489.6
