county_code,county_name,constituency_code,constituency_name,ward_code,ward_name,ward_registered_voters_2022,allocated_polling_centers,allocated_polling_stations,avg_voters_per_center_est,avg_voters_per_station_est
037,MIGORI,194,URIRI,0967,TARBAS,18188,20,38,909.4,478.63
037,MIGORI,194,URIRI,0968,GRIFTU,13273,15,28,884.87,474.04
037,MIGORI,194,URIRI,0969,HADA,33929,36,69,942.47,491.72
037,MIGORI,194,URIRI,0970,ELDER,22341,24,46,930.88,485.67
037,MIGORI,195,NYATIKE,0971,ELDER,22926,25,47,917.04,487.79
037,MIGORI,195,NYATIKE,0972,TARBAS,23379,25,48,935.16,487.06
037,MIGORI,195,NYATIKE,0973,GRIFTU,18556,20,38,927.8,488.32
037,MIGORI,195,NYATIKE,0974,HADA,31772,34,65,934.47,488.8
037,MIGORI,195,NYATIKE,0975,ELDER,20551,22,42,934.14,489.31
037,MIGORI,196,RONGO,0976,ELDER,24331,26,50,935.81,486.62
037,MIGORI,196,RONGO,0977,TARBAS,13463,15,28,897.53,480.82
037,MIGORI,196,RONGO,0978,GRIFTU,23916,26,49,919.85,488.08
037,MIGORI,196,RONGO,0979,HADA,18833,21,39,896.81,482.9
037,MIGORI,196,RONGO,0980,ELDER,14688,16,30,918.0,489.6
037,MIGORI,197,AWENDO,0981,ELDER,15589,17,32,917.0,487.16
037,MIGORI,197,AWENDO,0982,TARBAS,15744,17,32,926.12,492.0
037,MIGORI,197,AWENDO,0983,GRIFTU,20453,22,42,929.68,486.98
037,MIGORI,197,AWENDO,0984,HADA,20681,23,43,899.17,480.95
037,MIGORI,197,AWENDO,0985,ELDER,11016,13,24,847.38,459.0
037,MIGORI,198,KURIA EAST,0986,ELDER,12087,14,26,863.36,464.88
037,MIGORI,198,KURIA EAST,0987,TARBAS,18778,21,39,894.19,481.49
037,MIGORI,198,KURIA EAST,0988,GRIFTU,12743,14,26,910.21,490.12
037,MIGORI,198,KURIA EAST,0989,HADA,9844,11,21,894.91,468.76
037,MIGORI,198,KURIA EAST,0990,ELDER,15597,17,32,917.47,487.41
037,MIGORI,199,KURIA WEST,0991,ELDER,14214,16,30,888.38,473.8
037,MIGORI,199,KURIA WEST,0992,TARBAS,15037,17,32,884.53,469.91
037,MIGORI,199,KURIA WEST,0993,GRIFTU,16243,18,34,902.39,477.74
037,MIGORI,199,KURIA WEST,0994,HADA,14445,16,30,902.81,481.5
037,MIGORI,199,KURIA WEST,0995,ELDER,14830,16,31,926.88,478.39
037,MIGORI,200,SUNA EAST,0996,ELDER,23955,26,49,921.35,488.88
037,MIGORI,200,SUNA EAST,0997,TARBAS,15655,17,32,920.88,489.22
037,MIGORI,200,SUNA EAST,0998,GRIFTU,13717,15,28,914.47,489.89
037,MIGORI,200,SUNA EAST,0999,HADA,15168,17,32,892.24,474.0
037,MIGORI,200,SUNA EAST,1000,ELDER,15341,17,32,902.41,479.41
