county_code,county_name,constituency_code,constituency_name,ward_code,ward_name,ward_registered_voters_2022,allocated_polling_centers,allocated_polling_stations,avg_voters_per_center_est,avg_voters_per_station_est
031,BUSIA,162,SAMIA,0808,GRIFTU,14897,17,32,876.29,465.53
031,BUSIA,162,SAMIA,0809,HADA,25995,28,53,928.39,490.47
031,BUSIA,162,SAMIA,0810,ELDER,10785,12,23,898.75,468.91
032,KAKAMEGA,163,LIKUYANI,0811,ELDER,8793,10,19,879.3,462.79
032,KAKAMEGA,163,LIKUYANI,0812,TARBAS,12058,14,26,861.29,463.77
032,KAKAMEGA,163,LIKUYANI,0813,GRIFTU,11119,13,24,855.31,463.29
032,KAKAMEGA,163,LIKUYANI,0814,HADA,27195,29,56,937.76,485.62
032,KAKAMEGA,163,LIKUYANI,0815,ELDER,16586,18,34,921.44,487.82
032,KAKAMEGA,164,LUGARI,0816,ELDER,18599,20,38,929.95,489.45
032,KAKAMEGA,164,LUGARI,0817,TARBAS,12782,14,27,913.0,473.41
032,KAKAMEGA,164,LUGARI,0818,GRIFTU,19290,21,40,918.57,482.25
032,KAKAMEGA,164,LUGARI,0819,HADA,10464,12,22,872.0,475.64
032,KAKAMEGA,164,LUGARI,0820,ELDER,8750,10,19,875.0,460.53
032,KAKAMEGA,165,INOI,0821,ELDER,18566,20,38,928.3,488.58
032,KAKAMEGA,165,INOI,0822,TARBAS,30570,33,63,926.36,485.24
032,KAKAMEGA,165,INOI,0823,GRIFTU,26255,28,54,937.68,486.2
032,KAKAMEGA,165,INOI,0824,HADA,9026,10,19,902.6,475.05
032,KAKAMEGA,165,INOI,0825,ELDER,17099,19,36,899.95,474.97
032,KAKAMEGA,166,NAKURU,0826,ELDER,17685,19,36,930.79,491.25
032,KAKAMEGA,166,NAKURU,0827,TARBAS,16263,18,34,903.5,478.32
032,KAKAMEGA,166,NAKURU,0828,GRIFTU,10466,12,22,872.17,475.73
032,KAKAMEGA,166,NAKURU,0829,HADA,9589,11,20,871.73,479.45
032,KAKAMEGA,166,NAKURU,0830,ELDER,29237,32,61,913.66,479.3
032,KAKAMEGA,167,NAIVASHA,0831,ELDER,37144,40,76,928.6,488.74
032,KAKAMEGA,167,NAIVASHA,0832,TARBAS,29548,32,61,923.38,484.39
032,KAKAMEGA,167,NAIVASHA,0833,GRIFTU,32551,35,67,930.03,485.84
032,KAKAMEGA,167,NAIVASHA,0834,HADA,32259,35,67,921.69,481.48
032,KAKAMEGA,167,NAIVASHA,0835,ELDER,38927,42,80,926.83,486.59
032,KAKAMEGA,168,MAHIAKU,0836,ELDER,28468,31,59,918.32,482.51
032,KAKAMEGA,168,MAHIAKU,0837,TARBAS,34831,37,71,941.38,490.58
032,KAKAMEGA,168,MAHIAKU,0838,GRIFTU,26343,29,55,908.38,478.96
032,KAKAMEGA,168,MAHIAKU,0839,HADA,29090,31,60,938.39,484.83
032,KAKAMEGA,168,MAHIAKU,0840,ELDER,13484,15,28,898.93,481.57
032,KAKAMEGA,169,SHINYALU,0841,ELDER,24892,27,51,921.93,488.08
032,KAKAMEGA,169,SHINYALU,0842,TARBAS,37766,40,77,944.15,490.47
032,KAKAMEGA,169,SHINYALU,0843,GRIFTU,19657,22,41,893.5,479.44
032,KAKAMEGA,169,SHINYALU,0844,HADA,19131,21,40,911.0,478.28
032,KAKAMEGA,169,SHINYALU,0845,ELDER,34450,37,71,931.08,485.21
032,KAKAMEGA,170,VIHIGA,0846,ELDER,18386,20,38,919.3,483.84
032,KAKAMEGA,170,VIHIGA,0847,TARBAS,37864,41,78,923.51,485.44
032,KAKAMEGA,170,VIHIGA,0848,GRIFTU,33149,36,68,920.81,487.49
032,KAKAMEGA,170,VIHIGA,0849,HADA,21800,24,45,908.33,484.44
032,KAKAMEGA,170,VIHIGA,0850,ELDER,24243,26,50,932.42,484.86
